Time,Station,Load,EV_count
173,10,109,4
174,1,26,1
174,2,18,1
174,3,39,1
174,4,97,3
174,5,126,4
174,6,74,2
174,7,0,0
174,8,72,3
174,9,0,0
174,10,109,4
175,1,26,1
175,2,18,1
175,3,39,1
175,4,97,3
175,5,152,5
175,6,74,2
175,7,0,0
175,8,72,3
175,9,0,0
175,10,109,4
176,1,26,1
176,2,18,1
176,3,39,1
176,4,97,3
176,5,152,5
176,6,74,2
176,7,0,0
176,8,72,3
176,9,0,0
176,10,109,4
177,1,26,1
177,2,18,1
177,3,39,1
177,4,97,3
177,5,152,5
177,6,74,2
177,7,0,0
177,8,72,3
177,9,0,0
177,10,109,4
178,1,26,1
178,2,18,1
178,3,39,1
178,4,97,3
178,5,152,5
178,6,74,2
178,7,0,0
178,8,72,3
178,9,0,0
178,10,109,4
179,1,26,1
179,2,18,1
179,3,39,1
179,4,97,3
179,5,152,5
179,6,74,2
179,7,0,0
179,8,72,3
179,9,0,0
179,10,109,4
180,1,26,1
180,2,18,1
180,3,39,1
180,4,97,3
180,5,152,5
180,6,92,2
180,7,0,0
180,8,59,2
180,9,0,0
180,10,109,4
181,1,26,1
181,2,18,1
181,3,39,1
181,4,97,3
181,5,152,5
181,6,102,3
181,7,0,0
181,8,13,1
181,9,0,0
181,10,109,4
182,1,0,0
182,2,18,1
182,3,39,1
182,4,97,3
182,5,152,5
182,6,102,3
182,7,0,0
182,8,0,0
182,9,0,0
182,10,109,4
183,1,0,0
183,2,18,1
183,3,39,1
183,4,97,3
183,5,164,6
183,6,102,3
183,7,0,0
183,8,0,0
183,9,0,0
183,10,109,4
184,1,41,1
184,2,18,1
184,3,39,1
184,4,70,2
184,5,164,6
184,6,102,3
184,7,0,0
184,8,0,0
184,9,0,0
184,10,109,4
185,1,41,1
185,2,18,1
185,3,39,1
185,4,35,1
185,5,164,6
185,6,102,3
185,7,0,0
185,8,0,0
185,9,0,0
185,10,109,4
186,1,41,1
186,2,18,1
186,3,39,1
186,4,0,0
186,5,164,6
186,6,102,3
186,7,0,0
186,8,0,0
186,9,0,0
186,10,109,4
187,1,41,1
187,2,18,1
187,3,39,1
187,4,0,0
187,5,164,6
187,6,122,4
187,7,0,0
187,8,0,0
187,9,0,0
187,10,109,4
188,1,41,1
188,2,18,1
188,3,39,1
188,4,0,0
188,5,164,6
188,6,122,4
188,7,0,0
188,8,0,0
188,9,0,0
188,10,109,4
189,1,41,1
189,2,64,2
189,3,39,1
189,4,0,0
189,5,164,6
189,6,122,4
189,7,0,0
189,8,0,0
189,9,0,0
189,10,109,4
190,1,41,1
190,2,64,2
190,3,39,1
190,4,0,0
190,5,175,7
190,6,122,4
190,7,0,0
190,8,0,0
190,9,0,0
190,10,109,4
191,1,41,1
191,2,64,2
191,3,39,1
191,4,0,0
191,5,198,8
191,6,122,4
191,7,0,0
191,8,0,0
191,9,0,0
191,10,109,4
192,1,41,1
192,2,64,2
192,3,39,1
192,4,15,1
192,5,198,8
192,6,122,4
192,7,0,0
192,8,0,0
192,9,0,0
192,10,109,4
193,1,41,1
193,2,64,2
193,3,39,1
193,4,15,1
193,5,198,8
193,6,122,4
193,7,0,0
193,8,0,0
193,9,0,0
193,10,109,4
194,1,41,1
194,2,64,2
194,3,39,1
194,4,15,1
194,5,198,8
194,6,122,4
194,7,0,0
194,8,0,0
194,9,0,0
194,10,109,4
195,1,41,1
195,2,64,2
195,3,39,1
195,4,15,1
195,5,198,8
195,6,122,4
195,7,0,0
195,8,0,0
195,9,0,0
195,10,109,4
196,1,41,1
196,2,64,2
196,3,39,1
196,4,15,1
196,5,243,9
196,6,122,4
196,7,0,0
196,8,0,0
196,9,0,0
196,10,109,4
197,1,0,0
197,2,64,2
197,3,39,1
197,4,15,1
197,5,243,9
197,6,122,4
197,7,37,1
197,8,0,0
197,9,0,0
197,10,109,4
198,1,0,0
198,2,64,2
198,3,39,1
198,4,15,1
198,5,243,9
198,6,122,4
198,7,56,2
198,8,0,0
198,9,0,0
198,10,109,4
199,1,0,0
199,2,64,2
199,3,39,1
199,4,15,1
199,5,266,10
199,6,122,4
199,7,56,2
199,8,0,0
199,9,0,0
199,10,109,4
200,1,0,0
200,2,64,2
200,3,39,1
200,4,15,1
200,5,266,10
200,6,122,4
200,7,56,2
200,8,0,0
200,9,0,0
200,10,109,4
201,1,0,0
201,2,64,2
201,3,39,1
201,4,15,1
201,5,266,10
201,6,122,4
201,7,56,2
201,8,0,0
201,9,0,0
201,10,109,4
202,1,0,0
202,2,64,2
202,3,39,1
202,4,15,1
202,5,266,10
202,6,122,4
202,7,56,2
202,8,0,0
202,9,0,0
202,10,109,4
203,1,0,0
203,2,64,2
203,3,39,1
203,4,15,1
203,5,266,10
203,6,122,4
203,7,56,2
203,8,0,0
203,9,0,0
203,10,109,4
204,1,0,0
204,2,96,3
204,3,39,1
204,4,15,1
204,5,266,10
204,6,122,4
204,7,56,2
204,8,0,0
204,9,0,0
204,10,90,3
205,1,0,0
205,2,96,3
205,3,39,1
205,4,15,1
205,5,266,10
205,6,122,4
205,7,56,2
205,8,0,0
205,9,0,0
205,10,45,2
206,1,0,0
206,2,96,3
206,3,39,1
206,4,15,1
206,5,266,10
206,6,73,3
206,7,56,2
206,8,0,0
206,9,0,0
206,10,35,1
207,1,0,0
207,2,96,3
207,3,39,1
207,4,15,1
207,5,266,10
207,6,73,3
207,7,73,3
207,8,0,0
207,9,0,0
207,10,35,1
208,1,0,0
208,2,96,3
208,3,39,1
208,4,15,1
208,5,266,10
208,6,73,3
208,7,73,3
208,8,0,0
208,9,0,0
208,10,35,1
209,1,0,0
209,2,96,3
209,3,39,1
209,4,15,1
209,5,266,10
209,6,73,3
209,7,73,3
209,8,0,0
209,9,0,0
209,10,35,1
210,1,0,0
210,2,96,3
210,3,39,1
210,4,29,2
210,5,266,10
210,6,73,3
210,7,73,3
210,8,0,0
210,9,0,0
210,10,35,1
211,1,0,0
211,2,96,3
211,3,39,1
211,4,29,2
211,5,280,11
211,6,73,3
211,7,73,3
211,8,0,0
211,9,0,0
211,10,35,1
212,1,0,0
212,2,96,3
212,3,39,1
212,4,29,2
212,5,280,11
212,6,73,3
212,7,73,3
212,8,0,0
212,9,0,0
212,10,35,1
213,1,34,1
213,2,96,3
213,3,39,1
213,4,29,2
213,5,280,11
213,6,73,3
213,7,73,3
213,8,0,0
213,9,0,0
213,10,35,1
214,1,34,1
214,2,132,4
214,3,39,1
214,4,29,2
214,5,280,11
214,6,73,3
214,7,73,3
214,8,0,0
214,9,0,0
214,10,35,1
215,1,34,1
215,2,132,4
215,3,21,1
215,4,29,2
215,5,280,11
215,6,30,2
215,7,73,3
215,8,0,0
215,9,0,0
215,10,35,1
216,1,34,1
216,2,132,4
216,3,21,1
216,4,29,2
216,5,280,11
216,6,20,1
216,7,73,3
216,8,0,0
216,9,0,0
216,10,57,2
217,1,34,1
217,2,132,4
217,3,21,1
217,4,49,3
217,5,280,11
217,6,0,0
217,7,73,3
217,8,0,0
217,9,0,0
217,10,57,2
218,1,34,1
218,2,142,5
218,3,21,1
218,4,49,3
218,5,280,11
218,6,0,0
218,7,73,3
218,8,0,0
218,9,0,0
218,10,57,2
219,1,34,1
219,2,142,5
219,3,21,1
219,4,49,3
219,5,280,11
219,6,29,1
219,7,73,3
219,8,0,0
219,9,0,0
219,10,57,2
220,1,34,1
220,2,142,5
220,3,21,1
220,4,49,3
220,5,280,11
220,6,29,1
220,7,73,3
220,8,0,0
220,9,0,0
220,10,57,2
221,1,34,1
221,2,142,5
221,3,0,0
221,4,49,3
221,5,280,11
221,6,29,1
221,7,73,3
221,8,0,0
221,9,0,0
221,10,57,2
222,1,34,1
222,2,142,5
222,3,0,0
222,4,49,3
222,5,280,11
222,6,29,1
222,7,73,3
222,8,0,0
222,9,0,0
222,10,57,2
223,1,34,1
223,2,142,5
223,3,0,0
223,4,49,3
223,5,280,11
223,6,29,1
223,7,73,3
223,8,0,0
223,9,0,0
223,10,57,2
224,1,34,1
224,2,142,5
224,3,0,0
224,4,49,3
224,5,280,11
224,6,29,1
224,7,73,3
224,8,0,0
224,9,0,0
224,10,57,2
225,1,34,1
225,2,142,5
225,3,0,0
225,4,49,3
225,5,280,11
225,6,29,1
225,7,73,3
225,8,0,0
225,9,0,0
225,10,57,2
226,1,34,1
226,2,142,5
226,3,0,0
226,4,79,4
226,5,280,11
226,6,29,1
226,7,73,3
226,8,0,0
226,9,0,0
226,10,57,2
227,1,34,1
227,2,142,5
227,3,0,0
227,4,79,4
227,5,280,11
227,6,29,1
227,7,120,4
227,8,0,0
227,9,0,0
227,10,57,2
228,1,34,1
228,2,142,5
228,3,0,0
228,4,79,4
228,5,280,11
228,6,29,1
228,7,120,4
228,8,0,0
228,9,35,1
228,10,57,2
229,1,58,2
229,2,142,5
229,3,0,0
229,4,64,3
229,5,280,11
229,6,29,1
229,7,120,4
229,8,0,0
229,9,35,1
229,10,57,2
230,1,58,2
230,2,142,5
230,3,0,0
230,4,50,2
230,5,280,11
230,6,29,1
230,7,120,4
230,8,0,0
230,9,63,2
230,10,57,2
231,1,58,2
231,2,142,5
231,3,0,0
231,4,30,1
231,5,231,10
231,6,29,1
231,7,83,3
231,8,0,0
231,9,63,2
231,10,57,2
232,1,96,3
232,2,124,4
232,3,0,0
232,4,0,0
232,5,183,9
232,6,29,1
232,7,64,2
232,8,0,0
232,9,63,2
232,10,57,2
233,1,96,3
233,2,78,3
233,3,0,0
233,4,0,0
233,5,168,8
233,6,29,1
233,7,64,2
233,8,0,0
233,9,63,2
233,10,57,2
234,1,96,3
234,2,46,2
234,3,0,0
234,4,0,0
234,5,154,7
234,6,29,1
234,7,64,2
234,8,0,0
234,9,63,2
234,10,57,2
235,1,96,3
235,2,10,1
235,3,0,0
235,4,0,0
235,5,128,6
235,6,29,1
235,7,64,2
235,8,13,1
235,9,63,2
235,10,57,2
236,1,96,3
236,2,0,0
236,3,0,0
236,4,0,0
236,5,116,5
236,6,29,1
236,7,64,2
236,8,13,1
236,9,63,2
236,10,57,2
237,1,96,3
237,2,0,0
237,3,0,0
237,4,0,0
237,5,105,4
237,6,29,1
237,7,64,2
237,8,13,1
237,9,103,3
237,10,57,2
238,1,96,3
238,2,0,0
238,3,0,0
238,4,0,0
238,5,82,3
238,6,29,1
238,7,64,2
238,8,13,1
238,9,103,3
238,10,57,2
239,1,96,3
239,2,0,0
239,3,0,0
239,4,0,0
239,5,37,2
239,6,29,1
239,7,64,2
239,8,0,0
239,9,147,4
239,10,57,2
240,1,96,3
240,2,0,0
240,3,0,0
240,4,0,0
240,5,14,1
240,6,29,1
240,7,64,2
240,8,0,0
240,9,147,4
240,10,57,2
241,1,96,3
241,2,0,0
241,3,0,0
241,4,0,0
241,5,0,0
241,6,29,1
241,7,64,2
241,8,0,0
241,9,147,4
241,10,81,3
242,1,96,3
242,2,0,0
242,3,0,0
242,4,0,0
242,5,0,0
242,6,29,1
242,7,64,2
242,8,0,0
242,9,147,4
242,10,81,3
243,1,96,3
243,2,0,0
243,3,29,1
243,4,0,0
243,5,0,0
243,6,29,1
243,7,64,2
243,8,0,0
243,9,147,4
243,10,81,3
244,1,96,3
244,2,0,0
244,3,29,1
244,4,0,0
244,5,0,0
244,6,29,1
244,7,64,2
244,8,0,0
244,9,147,4
244,10,81,3
245,1,96,3
245,2,0,0
245,3,0,0
245,4,0,0
245,5,0,0
245,6,29,1
245,7,64,2
245,8,0,0
245,9,147,4
245,10,81,3
246,1,96,3
246,2,0,0
246,3,0,0
246,4,0,0
246,5,0,0
246,6,29,1
246,7,64,2
246,8,0,0
246,9,147,4
246,10,81,3
247,1,96,3
247,2,0,0
247,3,0,0
247,4,0,0
247,5,0,0
247,6,29,1
247,7,64,2
247,8,22,1
247,9,147,4
247,10,81,3
248,1,96,3
248,2,0,0
248,3,0,0
248,4,0,0
248,5,0,0
248,6,29,1
248,7,64,2
248,8,22,1
248,9,166,5
248,10,81,3
249,1,96,3
249,2,0,0
249,3,0,0
249,4,0,0
249,5,26,1
249,6,29,1
249,7,64,2
249,8,22,1
249,9,166,5
249,10,81,3
250,1,96,3
250,2,0,0
250,3,0,0
250,4,0,0
250,5,26,1
250,6,29,1
250,7,77,3
250,8,22,1
250,9,166,5
250,10,81,3
251,1,96,3
251,2,0,0
251,3,0,0
251,4,10,1
251,5,26,1
251,6,29,1
251,7,77,3
251,8,22,1
251,9,166,5
251,10,46,2
252,1,96,3
252,2,0,0
252,3,0,0
252,4,10,1
252,5,26,1
252,6,29,1
252,7,60,2
252,8,22,1
252,9,166,5
252,10,46,2
253,1,96,3
253,2,0,0
253,3,0,0
253,4,10,1
253,5,67,2
253,6,29,1
253,7,60,2
253,8,22,1
253,9,166,5
253,10,46,2
254,1,112,4
254,2,0,0
254,3,0,0
254,4,10,1
254,5,67,2
254,6,29,1
254,7,60,2
254,8,22,1
254,9,166,5
254,10,46,2
255,1,112,4
255,2,0,0
255,3,0,0
255,4,10,1
255,5,67,2
255,6,29,1
255,7,60,2
255,8,22,1
255,9,166,5
255,10,46,2
256,1,112,4
256,2,0,0
256,3,0,0
256,4,10,1
256,5,67,2
256,6,29,1
256,7,60,2
256,8,22,1
256,9,187,6
256,10,46,2
257,1,112,4
257,2,0,0
257,3,0,0
257,4,10,1
257,5,67,2
257,6,21,1
257,7,60,2
257,8,22,1
257,9,187,6
257,10,46,2
258,1,112,4
258,2,0,0
258,3,0,0
258,4,10,1
258,5,67,2
258,6,21,1
258,7,60,2
258,8,22,1
258,9,187,6
258,10,46,2
259,1,112,4
259,2,0,0
259,3,0,0
259,4,10,1
259,5,67,2
259,6,0,0
259,7,60,2
259,8,22,1
259,9,187,6
259,10,90,3
260,1,112,4
260,2,0,0
260,3,0,0
260,4,10,1
260,5,67,2
260,6,0,0
260,7,60,2
260,8,22,1
260,9,187,6
260,10,90,3
261,1,112,4
261,2,0,0
261,3,0,0
261,4,50,2
261,5,67,2
261,6,0,0
261,7,60,2
261,8,22,1
261,9,187,6
261,10,90,3
262,1,112,4
262,2,0,0
262,3,0,0
262,4,50,2
262,5,67,2
262,6,0,0
262,7,60,2
262,8,22,1
262,9,187,6
262,10,90,3
263,1,124,5
263,2,0,0
263,3,0,0
263,4,50,2
263,5,67,2
263,6,0,0
263,7,60,2
263,8,22,1
263,9,187,6
263,10,90,3
264,1,124,5
264,2,0,0
264,3,0,0
264,4,50,2
264,5,67,2
264,6,43,1
264,7,60,2
264,8,22,1
264,9,187,6
264,10,90,3
265,1,124,5
265,2,33,1
265,3,0,0
265,4,40,1
265,5,67,2
265,6,43,1
265,7,60,2
265,8,22,1
265,9,187,6
265,10,90,3
266,1,124,5
266,2,33,1
266,3,0,0
266,4,40,1
266,5,67,2
266,6,43,1
266,7,60,2
266,8,22,1
266,9,187,6
266,10,90,3
267,1,124,5
267,2,57,2
267,3,0,0
267,4,40,1
267,5,67,2
267,6,43,1
267,7,13,1
267,8,22,1
267,9,187,6
267,10,90,3
268,1,124,5
268,2,57,2
268,3,0,0
268,4,40,1
268,5,67,2
268,6,43,1
268,7,0,0
268,8,22,1
268,9,187,6
268,10,90,3
269,1,124,5
269,2,57,2
269,3,0,0
269,4,40,1
269,5,67,2
269,6,43,1
269,7,0,0
269,8,22,1
269,9,187,6
269,10,90,3
270,1,124,5
270,2,57,2
270,3,0,0
270,4,40,1
270,5,67,2
270,6,43,1
270,7,0,0
270,8,22,1
270,9,187,6
270,10,90,3
271,1,124,5
271,2,57,2
271,3,0,0
271,4,40,1
271,5,67,2
271,6,67,2
271,7,0,0
271,8,22,1
271,9,187,6
271,10,90,3
272,1,124,5
272,2,57,2
272,3,0,0
272,4,40,1
272,5,67,2
272,6,67,2
272,7,0,0
272,8,22,1
272,9,187,6
272,10,90,3
273,1,124,5
273,2,57,2
273,3,0,0
273,4,40,1
273,5,67,2
273,6,84,3
273,7,0,0
273,8,22,1
273,9,187,6
273,10,90,3
274,1,124,5
274,2,24,1
274,3,0,0
274,4,40,1
274,5,67,2
274,6,84,3
274,7,0,0
274,8,22,1
274,9,187,6
274,10,90,3
275,1,124,5
275,2,0,0
275,3,0,0
275,4,40,1
275,5,67,2
275,6,84,3
275,7,0,0
275,8,22,1
275,9,187,6
275,10,124,4
276,1,157,6
276,2,0,0
276,3,0,0
276,4,40,1
276,5,67,2
276,6,84,3
276,7,0,0
276,8,22,1
276,9,187,6
276,10,124,4
277,1,157,6
277,2,0,0
277,3,0,0
277,4,40,1
277,5,67,2
277,6,84,3
277,7,0,0
277,8,22,1
277,9,187,6
277,10,124,4
278,1,157,6
278,2,0,0
278,3,15,1
278,4,40,1
278,5,67,2
278,6,84,3
278,7,0,0
278,8,22,1
278,9,187,6
278,10,124,4
279,1,157,6
279,2,0,0
279,3,15,1
279,4,40,1
279,5,67,2
279,6,84,3
279,7,0,0
279,8,22,1
279,9,187,6
279,10,124,4
280,1,157,6
280,2,0,0
280,3,15,1
280,4,40,1
280,5,67,2
280,6,84,3
280,7,18,1
280,8,22,1
280,9,187,6
280,10,124,4
281,1,157,6
281,2,0,0
281,3,15,1
281,4,40,1
281,5,67,2
281,6,41,2
281,7,18,1
281,8,22,1
281,9,187,6
281,10,124,4
282,1,179,7
282,2,0,0
282,3,15,1
282,4,40,1
282,5,67,2
282,6,17,1
282,7,18,1
282,8,22,1
282,9,187,6
282,10,124,4
283,1,179,7
283,2,0,0
283,3,15,1
283,4,40,1
283,5,67,2
283,6,17,1
283,7,18,1
283,8,22,1
283,9,187,6
283,10,124,4
284,1,205,8
284,2,0,0
284,3,0,0
284,4,40,1
284,5,67,2
284,6,17,1
284,7,18,1
284,8,22,1
284,9,187,6
284,10,124,4
285,1,205,8
285,2,0,0
285,3,0,0
285,4,40,1
285,5,67,2
285,6,17,1
285,7,18,1
285,8,22,1
285,9,187,6
285,10,124,4
286,1,205,8
286,2,0,0
286,3,0,0
286,4,40,1
286,5,67,2
286,6,17,1
286,7,18,1
286,8,41,2
286,9,187,6
286,10,124,4
287,1,205,8
287,2,0,0
287,3,0,0
287,4,40,1
287,5,67,2
287,6,0,0
287,7,18,1
287,8,41,2
287,9,187,6
287,10,124,4
288,1,205,8
288,2,0,0
288,3,0,0
288,4,40,1
288,5,67,2
288,6,0,0
288,7,18,1
288,8,41,2
288,9,187,6
288,10,124,4
289,1,205,8
289,2,20,1
289,3,0,0
289,4,40,1
289,5,67,2
289,6,0,0
289,7,18,1
289,8,41,2
289,9,187,6
289,10,124,4
290,1,249,9
290,2,20,1
290,3,0,0
290,4,40,1
290,5,67,2
290,6,0,0
290,7,18,1
290,8,41,2
290,9,187,6
290,10,124,4
291,1,249,9
291,2,0,0
291,3,0,0
291,4,40,1
291,5,67,2
291,6,0,0
291,7,18,1
291,8,41,2
291,9,187,6
291,10,124,4
292,1,249,9
292,2,0,0
292,3,0,0
292,4,40,1
292,5,67,2
292,6,0,0
292,7,18,1
292,8,19,1
292,9,187,6
292,10,124,4
293,1,249,9
293,2,0,0
293,3,37,1
293,4,40,1
293,5,67,2
293,6,0,0
293,7,18,1
293,8,19,1
293,9,187,6
293,10,124,4
294,1,249,9
294,2,0,0
294,3,37,1
294,4,40,1
294,5,67,2
294,6,0,0
294,7,18,1
294,8,19,1
294,9,187,6
294,10,124,4
295,1,249,9
295,2,0,0
295,3,0,0
295,4,40,1
295,5,67,2
295,6,0,0
295,7,18,1
295,8,19,1
295,9,232,7
295,10,124,4
296,1,249,9
296,2,0,0
296,3,0,0
296,4,40,1
296,5,67,2
296,6,0,0
296,7,18,1
296,8,19,1
296,9,232,7
296,10,124,4
297,1,249,9
297,2,0,0
297,3,0,0
297,4,40,1
297,5,67,2
297,6,0,0
297,7,18,1
297,8,19,1
297,9,232,7
297,10,148,5
298,1,249,9
298,2,0,0
298,3,0,0
298,4,40,1
298,5,67,2
298,6,0,0
298,7,18,1
298,8,19,1
298,9,232,7
298,10,148,5
299,1,249,9
299,2,0,0
299,3,0,0
299,4,40,1
299,5,67,2
299,6,41,1
299,7,18,1
299,8,19,1
299,9,232,7
299,10,148,5
300,1,249,9
300,2,0,0
300,3,0,0
300,4,39,1
300,5,67,2
300,6,41,1
300,7,18,1
300,8,19,1
300,9,232,7
300,10,148,5
301,1,249,9
301,2,0,0
301,3,0,0
301,4,69,2
301,5,67,2
301,6,41,1
301,7,18,1
301,8,19,1
301,9,197,6
301,10,148,5
302,1,249,9
302,2,0,0
302,3,0,0
302,4,69,2
302,5,67,2
302,6,33,1
302,7,18,1
302,8,19,1
302,9,169,5
302,10,124,4
303,1,249,9
303,2,0,0
303,3,0,0
303,4,69,2
303,5,59,2
303,6,33,1
303,7,0,0
303,8,0,0
303,9,129,4
303,10,102,3
304,1,249,9
304,2,0,0
304,3,0,0
304,4,69,2
304,5,18,1
304,6,33,1
304,7,0,0
304,8,0,0
304,9,85,3
304,10,58,2
305,1,249,9
305,2,0,0
305,3,0,0
305,4,107,3
305,5,18,1
305,6,33,1
305,7,0,0
305,8,0,0
305,9,66,2
305,10,24,1
306,1,249,9
306,2,0,0
306,3,0,0
306,4,107,3
306,5,18,1
306,6,33,1
306,7,0,0
306,8,0,0
306,9,45,1
306,10,0,0
307,1,249,9
307,2,0,0
307,3,0,0
307,4,107,3
307,5,18,1
307,6,33,1
307,7,0,0
307,8,40,1
307,9,45,1
307,10,0,0
308,1,249,9
308,2,0,0
308,3,40,1
308,4,107,3
308,5,0,0
308,6,33,1
308,7,0,0
308,8,40,1
308,9,0,0
308,10,0,0
309,1,249,9
309,2,0,0
309,3,40,1
309,4,107,3
309,5,0,0
309,6,33,1
309,7,0,0
309,8,40,1
309,9,21,1
309,10,0,0
310,1,249,9
310,2,0,0
310,3,40,1
310,4,107,3
310,5,0,0
310,6,33,1
310,7,0,0
310,8,40,1
310,9,21,1
310,10,0,0
311,1,249,9
311,2,0,0
311,3,40,1
311,4,107,3
311,5,0,0
311,6,33,1
311,7,0,0
311,8,40,1
311,9,21,1
311,10,20,1
312,1,249,9
312,2,0,0
312,3,40,1
312,4,107,3
312,5,0,0
312,6,33,1
312,7,0,0
312,8,40,1
312,9,21,1
312,10,20,1
313,1,249,9
313,2,0,0
313,3,40,1
313,4,107,3
313,5,42,1
313,6,33,1
313,7,0,0
313,8,40,1
313,9,21,1
313,10,20,1
314,1,249,9
314,2,0,0
314,3,40,1
314,4,107,3
314,5,42,1
314,6,33,1
314,7,0,0
314,8,40,1
314,9,21,1
314,10,42,2
315,1,249,9
315,2,0,0
315,3,40,1
315,4,107,3
315,5,42,1
315,6,33,1
315,7,0,0
315,8,40,1
315,9,21,1
315,10,42,2
316,1,249,9
316,2,0,0
316,3,40,1
316,4,107,3
316,5,42,1
316,6,33,1
316,7,0,0
316,8,40,1
316,9,62,2
316,10,42,2
317,1,249,9
317,2,0,0
317,3,40,1
317,4,107,3
317,5,42,1
317,6,33,1
317,7,0,0
317,8,40,1
317,9,62,2
317,10,42,2
318,1,249,9
318,2,0,0
318,3,40,1
318,4,119,4
318,5,42,1
318,6,33,1
318,7,0,0
318,8,40,1
318,9,62,2
318,10,42,2
319,1,249,9
319,2,0,0
319,3,40,1
319,4,119,4
319,5,42,1
319,6,33,1
319,7,0,0
319,8,40,1
319,9,62,2
319,10,42,2
320,1,249,9
320,2,0,0
320,3,40,1
320,4,142,5
320,5,42,1
320,6,33,1
320,7,0,0
320,8,40,1
320,9,62,2
320,10,42,2
321,1,249,9
321,2,0,0
321,3,40,1
321,4,142,5
321,5,42,1
321,6,0,0
321,7,0,0
321,8,40,1
321,9,62,2
321,10,42,2
322,1,249,9
322,2,0,0
322,3,40,1
322,4,142,5
322,5,0,0
322,6,0,0
322,7,0,0
322,8,40,1
322,9,62,2
322,10,42,2
323,1,249,9
323,2,0,0
323,3,40,1
323,4,142,5
323,5,0,0
323,6,0,0
323,7,0,0
323,8,40,1
323,9,62,2
323,10,22,1
324,1,249,9
324,2,20,1
324,3,40,1
324,4,142,5
324,5,0,0
324,6,0,0
324,7,0,0
324,8,40,1
324,9,62,2
324,10,22,1
325,1,249,9
325,2,20,1
325,3,40,1
325,4,142,5
325,5,0,0
325,6,0,0
325,7,0,0
325,8,40,1
325,9,62,2
325,10,67,2
326,1,249,9
326,2,20,1
326,3,40,1
326,4,142,5
326,5,0,0
326,6,0,0
326,7,0,0
326,8,40,1
326,9,104,3
326,10,67,2
327,1,249,9
327,2,20,1
327,3,40,1
327,4,184,6
327,5,0,0
327,6,0,0
327,7,0,0
327,8,40,1
327,9,104,3
327,10,67,2
328,1,249,9
328,2,20,1
328,3,40,1
328,4,184,6
328,5,0,0
328,6,0,0
328,7,0,0
328,8,40,1
328,9,139,4
328,10,67,2
329,1,249,9
329,2,20,1
329,3,40,1
329,4,184,6
329,5,0,0
329,6,0,0
329,7,0,0
329,8,40,1
329,9,139,4
329,10,67,2
330,1,249,9
330,2,20,1
330,3,40,1
330,4,184,6
330,5,0,0
330,6,0,0
330,7,0,0
330,8,40,1
330,9,139,4
330,10,87,3
331,1,249,9
331,2,20,1
331,3,40,1
331,4,184,6
331,5,0,0
331,6,0,0
331,7,0,0
331,8,40,1
331,9,139,4
331,10,87,3
332,1,249,9
332,2,20,1
332,3,40,1
332,4,184,6
332,5,0,0
332,6,0,0
332,7,0,0
332,8,40,1
332,9,151,5
332,10,87,3
333,1,249,9
333,2,20,1
333,3,40,1
333,4,184,6
333,5,47,1
333,6,0,0
333,7,0,0
333,8,40,1
333,9,151,5
333,10,87,3
334,1,249,9
334,2,20,1
334,3,40,1
334,4,184,6
334,5,84,2
334,6,0,0
334,7,0,0
334,8,40,1
334,9,151,5
334,10,87,3
335,1,249,9
335,2,20,1
335,3,40,1
335,4,184,6
335,5,84,2
335,6,0,0
335,7,0,0
335,8,40,1
335,9,151,5
335,10,87,3
336,1,249,9
336,2,20,1
336,3,40,1
336,4,184,6
336,5,84,2
336,6,0,0
336,7,0,0
336,8,40,1
336,9,151,5
336,10,87,3
337,1,249,9
337,2,20,1
337,3,40,1
337,4,184,6
337,5,84,2
337,6,16,1
337,7,0,0
337,8,40,1
337,9,151,5
337,10,87,3
338,1,276,10
338,2,20,1
338,3,40,1
338,4,184,6
338,5,84,2
338,6,16,1
338,7,0,0
338,8,40,1
338,9,151,5
338,10,87,3
339,1,276,10
339,2,20,1
339,3,40,1
339,4,184,6
339,5,84,2
339,6,0,0
339,7,0,0
339,8,40,1
339,9,195,6
339,10,87,3
340,1,276,10
340,2,20,1
340,3,40,1
340,4,184,6
340,5,84,2
340,6,0,0
340,7,0,0
340,8,40,1
340,9,195,6
340,10,98,4
341,1,276,10
341,2,20,1
341,3,40,1
341,4,184,6
341,5,84,2
341,6,0,0
341,7,24,1
341,8,40,1
341,9,195,6
341,10,98,4
342,1,276,10
342,2,20,1
342,3,40,1
342,4,184,6
342,5,37,1
342,6,0,0
342,7,24,1
342,8,40,1
342,9,195,6
342,10,98,4
343,1,276,10
343,2,20,1
343,3,40,1
343,4,184,6
343,5,0,0
343,6,0,0
343,7,24,1
343,8,71,2
343,9,195,6
343,10,98,4
344,1,276,10
344,2,20,1
344,3,40,1
344,4,184,6
344,5,0,0
344,6,0,0
344,7,24,1
344,8,95,3
344,9,195,6
344,10,76,3
345,1,276,10
345,2,20,1
345,3,63,2
345,4,184,6
345,5,0,0
345,6,0,0
345,7,24,1
345,8,95,3
345,9,195,6
345,10,76,3
346,1,276,10
346,2,20,1
346,3,63,2
346,4,184,6
346,5,20,1
346,6,0,0
346,7,24,1
346,8,95,3
346,9,174,5
346,10,76,3
347,1,276,10
347,2,41,2
347,3,63,2
347,4,184,6
347,5,20,1
347,6,0,0
347,7,24,1
347,8,95,3
347,9,133,4
347,10,76,3
348,1,276,10
348,2,41,2
348,3,63,2
348,4,184,6
348,5,20,1
348,6,30,1
348,7,24,1
