Time,Station,Load,EV_count
174,5,23,2
174,6,0,0
174,7,93,3
174,8,159,5
174,9,81,3
174,10,404,13
175,1,0,0
175,2,0,0
175,3,0,0
175,4,0,0
175,5,23,2
175,6,0,0
175,7,93,3
175,8,159,5
175,9,122,4
175,10,404,13
176,1,0,0
176,2,0,0
176,3,0,0
176,4,0,0
176,5,23,2
176,6,0,0
176,7,93,3
176,8,159,5
176,9,159,5
176,10,404,13
177,1,0,0
177,2,0,0
177,3,0,0
177,4,0,0
177,5,11,1
177,6,0,0
177,7,93,3
177,8,159,5
177,9,159,5
177,10,446,14
178,1,0,0
178,2,0,0
178,3,0,0
178,4,0,0
178,5,11,1
178,6,0,0
178,7,93,3
178,8,159,5
178,9,159,5
178,10,446,14
179,1,0,0
179,2,0,0
179,3,0,0
179,4,0,0
179,5,11,1
179,6,0,0
179,7,141,4
179,8,159,5
179,9,159,5
179,10,446,14
180,1,0,0
180,2,0,0
180,3,0,0
180,4,0,0
180,5,11,1
180,6,0,0
180,7,141,4
180,8,159,5
180,9,147,4
180,10,446,14
181,1,0,0
181,2,0,0
181,3,0,0
181,4,0,0
181,5,11,1
181,6,0,0
181,7,141,4
181,8,159,5
181,9,118,3
181,10,464,15
182,1,0,0
182,2,0,0
182,3,0,0
182,4,0,0
182,5,11,1
182,6,0,0
182,7,141,4
182,8,159,5
182,9,78,2
182,10,474,16
183,1,0,0
183,2,0,0
183,3,0,0
183,4,0,0
183,5,11,1
183,6,0,0
183,7,141,4
183,8,159,5
183,9,78,2
183,10,474,16
184,1,0,0
184,2,0,0
184,3,0,0
184,4,0,0
184,5,11,1
184,6,0,0
184,7,141,4
184,8,159,5
184,9,78,2
184,10,474,16
185,1,0,0
185,2,0,0
185,3,0,0
185,4,0,0
185,5,11,1
185,6,0,0
185,7,141,4
185,8,159,5
185,9,37,1
185,10,474,16
186,1,0,0
186,2,0,0
186,3,0,0
186,4,0,0
186,5,11,1
186,6,0,0
186,7,141,4
186,8,159,5
186,9,55,2
186,10,474,16
187,1,0,0
187,2,0,0
187,3,0,0
187,4,0,0
187,5,11,1
187,6,0,0
187,7,181,5
187,8,159,5
187,9,55,2
187,10,474,16
188,1,0,0
188,2,0,0
188,3,0,0
188,4,0,0
188,5,11,1
188,6,0,0
188,7,181,5
188,8,159,5
188,9,55,2
188,10,474,16
189,1,0,0
189,2,0,0
189,3,0,0
189,4,0,0
189,5,11,1
189,6,0,0
189,7,181,5
189,8,189,6
189,9,55,2
189,10,474,16
190,1,0,0
190,2,0,0
190,3,0,0
190,4,0,0
190,5,11,1
190,6,0,0
190,7,181,5
190,8,189,6
190,9,71,3
190,10,474,16
191,1,0,0
191,2,0,0
191,3,0,0
191,4,0,0
191,5,11,1
191,6,0,0
191,7,181,5
191,8,189,6
191,9,77,3
191,10,474,16
192,1,0,0
192,2,0,0
192,3,0,0
192,4,0,0
192,5,11,1
192,6,0,0
192,7,181,5
192,8,189,6
192,9,59,2
192,10,503,17
193,1,0,0
193,2,0,0
193,3,0,0
193,4,0,0
193,5,11,1
193,6,0,0
193,7,181,5
193,8,189,6
193,9,59,2
193,10,522,18
194,1,0,0
194,2,0,0
194,3,0,0
194,4,0,0
194,5,11,1
194,6,0,0
194,7,181,5
194,8,215,7
194,9,59,2
194,10,522,18
195,1,0,0
195,2,0,0
195,3,0,0
195,4,0,0
195,5,11,1
195,6,26,1
195,7,181,5
195,8,178,6
195,9,59,2
195,10,522,18
196,1,0,0
196,2,0,0
196,3,0,0
196,4,0,0
196,5,11,1
196,6,26,1
196,7,181,5
196,8,144,5
196,9,59,2
196,10,522,18
197,1,0,0
197,2,0,0
197,3,0,0
197,4,0,0
197,5,11,1
197,6,26,1
197,7,181,5
197,8,112,4
197,9,86,3
197,10,522,18
198,1,0,0
198,2,0,0
198,3,0,0
198,4,0,0
198,5,11,1
198,6,26,1
198,7,158,4
198,8,88,3
198,9,86,3
198,10,522,18
199,1,0,0
199,2,0,0
199,3,0,0
199,4,0,0
199,5,11,1
199,6,26,1
199,7,118,3
199,8,85,3
199,9,86,3
199,10,522,18
200,1,0,0
200,2,0,0
200,3,0,0
200,4,0,0
200,5,11,1
200,6,26,1
200,7,88,2
200,8,55,2
200,9,86,3
200,10,522,18
201,1,0,0
201,2,0,0
201,3,0,0
201,4,0,0
201,5,11,1
201,6,26,1
201,7,40,1
201,8,55,2
201,9,86,3
201,10,542,19
202,1,0,0
202,2,0,0
202,3,0,0
202,4,0,0
202,5,11,1
202,6,26,1
202,7,48,1
202,8,55,2
202,9,86,3
202,10,542,19
203,1,0,0
203,2,0,0
203,3,0,0
203,4,0,0
203,5,11,1
203,6,26,1
203,7,48,1
203,8,55,2
203,9,86,3
203,10,586,20
204,1,0,0
204,2,0,0
204,3,0,0
204,4,0,0
204,5,11,1
204,6,26,1
204,7,48,1
204,8,70,3
204,9,86,3
204,10,586,20
205,1,0,0
205,2,0,0
205,3,0,0
205,4,0,0
205,5,11,1
205,6,26,1
205,7,48,1
205,8,70,3
205,9,86,3
205,10,554,19
206,1,0,0
206,2,0,0
206,3,0,0
206,4,0,0
206,5,11,1
206,6,26,1
206,7,81,2
206,8,70,3
206,9,86,3
206,10,508,18
207,1,0,0
207,2,0,0
207,3,0,0
207,4,0,0
207,5,11,1
207,6,26,1
207,7,81,2
207,8,70,3
207,9,102,4
207,10,495,17
208,1,0,0
208,2,0,0
208,3,0,0
208,4,0,0
208,5,11,1
208,6,26,1
208,7,81,2
208,8,70,3
208,9,102,4
208,10,496,17
209,1,0,0
209,2,0,0
209,3,0,0
209,4,0,0
209,5,11,1
209,6,26,1
209,7,81,2
209,8,70,3
209,9,102,4
209,10,507,17
210,1,0,0
210,2,0,0
210,3,0,0
210,4,0,0
210,5,11,1
210,6,26,1
210,7,81,2
210,8,70,3
210,9,102,4
210,10,473,16
211,1,0,0
211,2,0,0
211,3,0,0
211,4,0,0
211,5,11,1
211,6,26,1
211,7,81,2
211,8,70,3
211,9,123,5
211,10,429,15
212,1,0,0
212,2,0,0
212,3,0,0
212,4,0,0
212,5,11,1
212,6,26,1
212,7,81,2
212,8,70,3
212,9,123,5
212,10,441,15
213,1,0,0
213,2,0,0
213,3,0,0
213,4,0,0
213,5,11,1
213,6,26,1
213,7,33,1
213,8,70,3
213,9,123,5
213,10,419,14
214,1,0,0
214,2,0,0
214,3,0,0
214,4,0,0
214,5,11,1
214,6,26,1
214,7,33,1
214,8,70,3
214,9,123,5
214,10,393,13
215,1,0,0
215,2,0,0
215,3,0,0
215,4,0,0
215,5,11,1
215,6,26,1
215,7,33,1
215,8,70,3
215,9,123,5
215,10,376,12
216,1,0,0
216,2,0,0
216,3,0,0
216,4,0,0
216,5,11,1
216,6,26,1
216,7,33,1
216,8,70,3
216,9,123,5
216,10,378,12
217,1,0,0
217,2,0,0
217,3,0,0
217,4,0,0
217,5,11,1
217,6,26,1
217,7,33,1
217,8,70,3
217,9,107,4
217,10,348,11
218,1,0,0
218,2,0,0
218,3,0,0
218,4,0,0
218,5,11,1
218,6,26,1
218,7,33,1
218,8,70,3
218,9,128,5
218,10,306,10
219,1,0,0
219,2,0,0
219,3,0,0
219,4,0,0
219,5,11,1
219,6,26,1
219,7,33,1
219,8,70,3
219,9,128,5
219,10,327,10
220,1,0,0
220,2,0,0
220,3,0,0
220,4,0,0
220,5,11,1
220,6,26,1
220,7,33,1
220,8,70,3
220,9,128,5
220,10,317,9
221,1,0,0
221,2,0,0
221,3,0,0
221,4,0,0
221,5,11,1
221,6,26,1
221,7,33,1
221,8,70,3
221,9,85,4
221,10,325,9
222,1,0,0
222,2,0,0
222,3,0,0
222,4,0,0
222,5,11,1
222,6,26,1
222,7,33,1
222,8,70,3
222,9,85,4
222,10,351,9
223,1,0,0
223,2,0,0
223,3,0,0
223,4,0,0
223,5,11,1
223,6,26,1
223,7,33,1
223,8,70,3
223,9,85,4
223,10,331,8
224,1,0,0
224,2,0,0
224,3,0,0
224,4,0,0
224,5,11,1
224,6,26,1
224,7,33,1
224,8,70,3
224,9,85,4
224,10,307,8
225,1,0,0
225,2,0,0
225,3,0,0
225,4,0,0
225,5,11,1
225,6,26,1
225,7,33,1
225,8,70,3
225,9,85,4
225,10,327,9
226,1,0,0
226,2,0,0
226,3,0,0
226,4,0,0
226,5,11,1
226,6,26,1
226,7,33,1
226,8,70,3
226,9,85,4
226,10,363,10
227,1,0,0
227,2,0,0
227,3,0,0
227,4,0,0
227,5,11,1
227,6,26,1
227,7,33,1
227,8,70,3
227,9,102,5
227,10,363,10
228,1,0,0
228,2,0,0
228,3,0,0
228,4,0,0
228,5,11,1
228,6,26,1
228,7,33,1
228,8,70,3
228,9,102,5
228,10,412,11
229,1,0,0
229,2,0,0
229,3,0,0
229,4,0,0
229,5,11,1
229,6,26,1
229,7,33,1
229,8,44,2
229,9,102,5
229,10,412,11
230,1,0,0
230,2,0,0
230,3,0,0
230,4,0,0
230,5,11,1
230,6,26,1
230,7,33,1
230,8,15,1
230,9,117,6
230,10,412,11
231,1,0,0
231,2,0,0
231,3,0,0
231,4,0,0
231,5,11,1
231,6,26,1
231,7,33,1
231,8,19,1
231,9,117,6
231,10,412,11
232,1,0,0
232,2,0,0
232,3,0,0
232,4,0,0
232,5,11,1
232,6,0,0
232,7,33,1
232,8,19,1
232,9,146,7
232,10,412,11
233,1,0,0
233,2,0,0
233,3,0,0
233,4,0,0
233,5,11,1
233,6,0,0
233,7,33,1
233,8,19,1
233,9,146,7
233,10,412,11
234,1,0,0
234,2,0,0
234,3,0,0
234,4,0,0
234,5,11,1
234,6,0,0
234,7,57,2
234,8,19,1
234,9,146,7
234,10,412,11
235,1,0,0
235,2,0,0
235,3,0,0
235,4,0,0
235,5,11,1
235,6,0,0
235,7,57,2
235,8,19,1
235,9,146,7
235,10,457,12
236,1,0,0
236,2,0,0
236,3,0,0
236,4,0,0
236,5,11,1
236,6,0,0
236,7,57,2
236,8,19,1
236,9,146,7
236,10,457,12
237,1,0,0
237,2,0,0
237,3,0,0
237,4,0,0
237,5,11,1
237,6,0,0
237,7,57,2
237,8,36,2
237,9,146,7
237,10,457,12
238,1,0,0
238,2,0,0
238,3,0,0
238,4,0,0
238,5,11,1
238,6,0,0
238,7,24,1
238,8,36,2
238,9,174,8
238,10,457,12
239,1,0,0
239,2,0,0
239,3,0,0
239,4,0,0
239,5,0,0
239,6,0,0
239,7,24,1
239,8,36,2
239,9,174,8
239,10,457,12
240,1,0,0
240,2,0,0
240,3,0,0
240,4,0,0
240,5,0,0
240,6,0,0
240,7,24,1
240,8,36,2
240,9,174,8
240,10,502,13
241,1,0,0
241,2,0,0
241,3,0,0
241,4,0,0
241,5,0,0
241,6,0,0
241,7,63,2
241,8,36,2
241,9,174,8
241,10,502,13
242,1,0,0
242,2,0,0
242,3,0,0
242,4,0,0
242,5,0,0
242,6,0,0
242,7,63,2
242,8,36,2
242,9,174,8
242,10,514,14
243,1,0,0
243,2,0,0
243,3,0,0
243,4,0,0
243,5,0,0
243,6,0,0
243,7,63,2
243,8,53,3
243,9,174,8
243,10,514,14
244,1,0,0
244,2,0,0
244,3,0,0
244,4,0,0
244,5,0,0
244,6,0,0
244,7,39,1
244,8,53,3
244,9,193,9
244,10,514,14
245,1,0,0
245,2,0,0
245,3,0,0
245,4,0,0
245,5,0,0
245,6,0,0
245,7,39,1
245,8,53,3
245,9,193,9
245,10,514,14
246,1,0,0
246,2,0,0
246,3,0,0
246,4,0,0
246,5,0,0
246,6,0,0
246,7,39,1
246,8,34,2
246,9,213,10
246,10,514,14
247,1,0,0
247,2,0,0
247,3,0,0
247,4,0,0
247,5,0,0
247,6,0,0
247,7,39,1
247,8,34,2
247,9,213,10
247,10,514,14
248,1,0,0
248,2,0,0
248,3,0,0
248,4,0,0
248,5,0,0
248,6,0,0
248,7,39,1
248,8,34,2
248,9,213,10
248,10,559,15
249,1,0,0
249,2,0,0
249,3,0,0
249,4,0,0
249,5,0,0
249,6,0,0
249,7,39,1
249,8,34,2
249,9,213,10
249,10,581,16
250,1,0,0
250,2,0,0
250,3,0,0
250,4,0,0
250,5,0,0
250,6,0,0
250,7,39,1
250,8,34,2
250,9,213,10
250,10,581,16
251,1,0,0
251,2,0,0
251,3,0,0
251,4,0,0
251,5,0,0
251,6,0,0
251,7,39,1
251,8,34,2
251,9,213,10
251,10,581,16
252,1,0,0
252,2,0,0
252,3,0,0
252,4,0,0
252,5,0,0
252,6,0,0
252,7,39,1
252,8,34,2
252,9,213,10
252,10,599,17
253,1,0,0
253,2,0,0
253,3,0,0
253,4,0,0
253,5,0,0
253,6,0,0
253,7,39,1
253,8,34,2
253,9,213,10
253,10,610,18
254,1,0,0
254,2,0,0
254,3,0,0
254,4,0,0
254,5,0,0
254,6,0,0
254,7,39,1
254,8,34,2
254,9,213,10
254,10,610,18
255,1,0,0
255,2,0,0
255,3,0,0
255,4,0,0
255,5,0,0
255,6,0,0
255,7,39,1
255,8,34,2
255,9,213,10
255,10,610,18
256,1,0,0
256,2,0,0
256,3,0,0
256,4,0,0
256,5,0,0
256,6,0,0
256,7,39,1
256,8,34,2
256,9,213,10
256,10,637,19
257,1,0,0
257,2,0,0
257,3,0,0
257,4,0,0
257,5,0,0
257,6,0,0
257,7,39,1
257,8,34,2
257,9,213,10
257,10,637,19
258,1,0,0
258,2,0,0
258,3,0,0
258,4,0,0
258,5,0,0
258,6,0,0
258,7,39,1
258,8,34,2
258,9,213,10
258,10,603,18
259,1,0,0
259,2,0,0
259,3,0,0
259,4,0,0
259,5,0,0
259,6,0,0
259,7,39,1
259,8,34,2
259,9,213,10
259,10,603,18
260,1,0,0
260,2,0,0
260,3,0,0
260,4,0,0
260,5,0,0
260,6,0,0
260,7,39,1
260,8,34,2
260,9,213,10
260,10,603,18
261,1,0,0
261,2,0,0
261,3,0,0
261,4,0,0
261,5,0,0
261,6,0,0
261,7,39,1
261,8,75,3
261,9,213,10
261,10,603,18
262,1,0,0
262,2,0,0
262,3,0,0
262,4,0,0
262,5,0,0
262,6,0,0
262,7,39,1
262,8,75,3
262,9,213,10
262,10,649,19
263,1,0,0
263,2,0,0
263,3,0,0
263,4,0,0
263,5,0,0
263,6,0,0
263,7,39,1
263,8,75,3
263,9,213,10
263,10,686,20
264,1,0,0
264,2,0,0
264,3,0,0
264,4,0,0
264,5,0,0
264,6,0,0
264,7,39,1
264,8,75,3
264,9,230,11
264,10,686,20
265,1,0,0
265,2,0,0
265,3,0,0
265,4,0,0
265,5,0,0
265,6,0,0
265,7,39,1
265,8,75,3
265,9,230,11
265,10,686,20
266,1,0,0
266,2,0,0
266,3,0,0
266,4,0,0
266,5,0,0
266,6,0,0
266,7,39,1
266,8,75,3
266,9,230,11
266,10,686,20
267,1,0,0
267,2,0,0
267,3,0,0
267,4,0,0
267,5,0,0
267,6,0,0
267,7,39,1
267,8,75,3
267,9,240,11
267,10,639,19
268,1,0,0
268,2,0,0
268,3,0,0
268,4,0,0
268,5,0,0
268,6,0,0
268,7,39,1
268,8,75,3
268,9,224,10
268,10,597,18
269,1,0,0
269,2,0,0
269,3,0,0
269,4,0,0
269,5,0,0
269,6,0,0
269,7,39,1
269,8,75,3
269,9,203,9
269,10,554,17
270,1,0,0
270,2,0,0
270,3,0,0
270,4,0,0
270,5,0,0
270,6,0,0
270,7,39,1
270,8,75,3
270,9,203,9
270,10,515,16
271,1,0,0
271,2,0,0
271,3,0,0
271,4,0,0
271,5,0,0
271,6,0,0
271,7,39,1
271,8,115,4
271,9,203,9
271,10,478,15
272,1,0,0
272,2,0,0
272,3,0,0
272,4,0,0
272,5,0,0
272,6,0,0
272,7,39,1
272,8,115,4
272,9,203,9
272,10,482,15
273,1,0,0
273,2,0,0
273,3,0,0
273,4,0,0
273,5,0,0
273,6,0,0
273,7,39,1
273,8,140,5
273,9,203,9
273,10,462,14
274,1,0,0
274,2,0,0
274,3,0,0
274,4,0,0
274,5,0,0
274,6,0,0
274,7,39,1
274,8,140,5
274,9,222,10
274,10,442,13
275,1,0,0
275,2,0,0
275,3,0,0
275,4,0,0
275,5,0,0
275,6,0,0
275,7,39,1
275,8,140,5
275,9,222,10
275,10,438,13
276,1,0,0
276,2,0,0
276,3,0,0
276,4,0,0
276,5,0,0
276,6,0,0
276,7,52,2
276,8,140,5
276,9,222,10
276,10,389,12
277,1,0,0
277,2,0,0
277,3,0,0
277,4,0,0
277,5,0,0
277,6,0,0
277,7,52,2
277,8,140,5
277,9,247,11
277,10,344,11
278,1,0,0
278,2,0,0
278,3,0,0
278,4,0,0
278,5,0,0
278,6,0,0
278,7,52,2
278,8,140,5
278,9,247,11
278,10,299,10
279,1,0,0
279,2,0,0
279,3,0,0
279,4,0,0
279,5,0,0
279,6,0,0
279,7,52,2
279,8,140,5
279,9,247,11
279,10,319,10
280,1,0,0
280,2,0,0
280,3,0,0
280,4,0,0
280,5,0,0
280,6,0,0
280,7,52,2
280,8,140,5
280,9,247,11
280,10,318,10
281,1,0,0
281,2,0,0
281,3,0,0
281,4,0,0
281,5,0,0
281,6,0,0
281,7,52,2
281,8,140,5
281,9,247,11
281,10,340,11
282,1,0,0
282,2,0,0
282,3,0,0
282,4,0,0
282,5,0,0
282,6,0,0
282,7,52,2
282,8,140,5
282,9,247,11
282,10,352,12
283,1,0,0
283,2,0,0
283,3,0,0
283,4,0,0
283,5,0,0
283,6,0,0
283,7,52,2
283,8,140,5
283,9,247,11
283,10,352,12
284,1,0,0
284,2,0,0
284,3,0,0
284,4,0,0
284,5,0,0
284,6,0,0
284,7,13,1
284,8,140,5
284,9,247,11
284,10,352,12
285,1,0,0
285,2,0,0
285,3,0,0
285,4,0,0
285,5,0,0
285,6,0,0
285,7,13,1
285,8,140,5
285,9,271,12
285,10,352,12
286,1,0,0
286,2,0,0
286,3,0,0
286,4,0,0
286,5,0,0
286,6,0,0
286,7,13,1
286,8,140,5
286,9,311,13
286,10,352,12
287,1,0,0
287,2,0,0
287,3,0,0
287,4,0,0
287,5,0,0
287,6,0,0
287,7,13,1
287,8,140,5
287,9,352,14
287,10,352,12
288,1,0,0
288,2,0,0
288,3,0,0
288,4,0,0
288,5,0,0
288,6,0,0
288,7,13,1
288,8,140,5
288,9,352,14
288,10,352,12
289,1,0,0
289,2,0,0
289,3,0,0
289,4,0,0
289,5,0,0
289,6,0,0
289,7,13,1
289,8,140,5
289,9,390,15
289,10,330,11
290,1,0,0
290,2,0,0
290,3,0,0
290,4,0,0
290,5,0,0
290,6,0,0
290,7,13,1
290,8,140,5
290,9,390,15
290,10,367,12
291,1,0,0
291,2,0,0
291,3,0,0
291,4,0,0
291,5,0,0
291,6,0,0
291,7,13,1
291,8,140,5
291,9,390,15
291,10,395,13
292,1,0,0
292,2,0,0
292,3,0,0
292,4,0,0
292,5,0,0
292,6,0,0
292,7,13,1
292,8,140,5
292,9,390,15
292,10,395,13
293,1,0,0
293,2,0,0
293,3,0,0
293,4,0,0
293,5,0,0
293,6,0,0
293,7,13,1
293,8,162,6
293,9,390,15
293,10,395,13
294,1,0,0
294,2,0,0
294,3,0,0
294,4,0,0
294,5,0,0
294,6,0,0
294,7,13,1
294,8,162,6
294,9,390,15
294,10,395,13
295,1,0,0
295,2,0,0
295,3,0,0
295,4,0,0
295,5,0,0
295,6,0,0
295,7,0,0
295,8,162,6
295,9,390,15
295,10,410,14
296,1,0,0
296,2,0,0
296,3,0,0
296,4,0,0
296,5,0,0
296,6,0,0
296,7,0,0
296,8,162,6
296,9,390,15
296,10,426,15
297,1,0,0
297,2,0,0
297,3,0,0
297,4,0,0
297,5,0,0
297,6,0,0
297,7,0,0
297,8,162,6
297,9,390,15
297,10,440,15
298,1,0,0
298,2,0,0
298,3,0,0
298,4,0,0
298,5,0,0
298,6,0,0
298,7,0,0
298,8,145,5
298,9,390,15
298,10,429,14
299,1,0,0
299,2,0,0
299,3,0,0
299,4,0,0
299,5,0,0
299,6,0,0
299,7,0,0
299,8,128,4
299,9,403,16
299,10,402,13
300,1,0,0
300,2,0,0
300,3,0,0
300,4,0,0
300,5,0,0
300,6,0,0
300,7,0,0
300,8,87,3
300,9,403,16
300,10,356,12
301,1,0,0
301,2,0,0
301,3,0,0
301,4,0,0
301,5,0,0
301,6,48,1
301,7,0,0
301,8,47,2
301,9,403,16
301,10,319,11
302,1,0,0
302,2,0,0
302,3,0,0
302,4,0,0
302,5,0,0
302,6,48,1
302,7,0,0
302,8,22,1
302,9,403,16
302,10,312,11
303,1,0,0
303,2,0,0
303,3,0,0
303,4,0,0
303,5,0,0
303,6,48,1
303,7,0,0
303,8,0,0
303,9,382,15
303,10,280,10
304,1,0,0
304,2,0,0
304,3,0,0
304,4,0,0
304,5,0,0
304,6,48,1
304,7,0,0
304,8,10,1
304,9,365,14
304,10,280,10
305,1,0,0
305,2,0,0
305,3,0,0
305,4,0,0
305,5,0,0
305,6,0,0
305,7,0,0
305,8,10,1
305,9,382,14
305,10,280,10
306,1,0,0
306,2,0,0
306,3,0,0
306,4,0,0
306,5,0,0
306,6,0,0
306,7,0,0
306,8,10,1
306,9,396,14
306,10,280,10
307,1,0,0
307,2,0,0
307,3,0,0
307,4,0,0
307,5,0,0
307,6,0,0
307,7,0,0
307,8,10,1
307,9,368,13
307,10,293,11
308,1,0,0
308,2,0,0
308,3,0,0
308,4,0,0
308,5,0,0
308,6,0,0
308,7,0,0
308,8,10,1
308,9,349,12
308,10,261,10
309,1,0,0
309,2,0,0
309,3,0,0
309,4,0,0
309,5,0,0
309,6,0,0
309,7,0,0
309,8,10,1
309,9,345,12
309,10,261,10
310,1,0,0
310,2,0,0
310,3,0,0
310,4,0,0
310,5,0,0
310,6,0,0
310,7,0,0
310,8,10,1
310,9,328,11
310,10,261,10
311,1,0,0
311,2,0,0
311,3,0,0
311,4,0,0
311,5,0,0
311,6,0,0
311,7,0,0
311,8,10,1
311,9,291,10
311,10,261,10
312,1,0,0
312,2,0,0
312,3,0,0
312,4,0,0
312,5,0,0
312,6,0,0
312,7,0,0
312,8,10,1
312,9,272,9
312,10,272,11
313,1,0,0
313,2,0,0
313,3,0,0
313,4,0,0
313,5,0,0
313,6,0,0
313,7,0,0
313,8,10,1
313,9,247,8
313,10,272,11
314,1,0,0
314,2,0,0
314,3,0,0
314,4,0,0
314,5,0,0
314,6,0,0
314,7,0,0
314,8,10,1
314,9,282,9
314,10,272,11
315,1,0,0
315,2,0,0
315,3,0,0
315,4,0,0
315,5,0,0
315,6,0,0
315,7,0,0
315,8,53,2
315,9,282,9
315,10,272,11
316,1,0,0
316,2,0,0
316,3,0,0
316,4,0,0
316,5,0,0
316,6,0,0
316,7,0,0
316,8,53,2
316,9,282,9
316,10,268,11
317,1,0,0
317,2,0,0
317,3,0,0
317,4,0,0
317,5,0,0
317,6,0,0
317,7,0,0
317,8,53,2
317,9,282,9
317,10,246,10
318,1,0,0
318,2,0,0
318,3,0,0
318,4,0,0
318,5,0,0
318,6,0,0
318,7,0,0
318,8,53,2
318,9,282,9
318,10,252,10
319,1,0,0
319,2,0,0
319,3,0,0
319,4,0,0
319,5,0,0
319,6,0,0
319,7,0,0
319,8,53,2
319,9,282,9
319,10,297,11
320,1,0,0
320,2,0,0
320,3,0,0
320,4,0,0
320,5,0,0
320,6,0,0
320,7,0,0
320,8,53,2
320,9,282,9
320,10,297,11
321,1,0,0
321,2,0,0
321,3,0,0
321,4,0,0
321,5,0,0
321,6,0,0
321,7,0,0
321,8,53,2
321,9,311,10
321,10,297,11
322,1,0,0
322,2,0,0
322,3,0,0
322,4,0,0
322,5,0,0
322,6,0,0
322,7,0,0
322,8,53,2
322,9,311,10
322,10,274,11
323,1,0,0
323,2,0,0
323,3,0,0
323,4,0,0
323,5,0,0
323,6,0,0
323,7,0,0
323,8,53,2
323,9,354,11
323,10,246,10
324,1,0,0
324,2,0,0
324,3,0,0
324,4,0,0
324,5,0,0
324,6,0,0
324,7,0,0
324,8,53,2
324,9,354,11
324,10,231,9
325,1,0,0
325,2,0,0
325,3,0,0
325,4,0,0
325,5,0,0
325,6,0,0
325,7,0,0
325,8,53,2
325,9,354,11
325,10,215,8
326,1,0,0
326,2,0,0
326,3,0,0
326,4,0,0
326,5,0,0
326,6,0,0
326,7,0,0
326,8,53,2
326,9,354,11
326,10,183,7
327,1,0,0
327,2,0,0
327,3,0,0
327,4,0,0
327,5,0,0
327,6,0,0
327,7,0,0
327,8,65,3
327,9,354,11
327,10,183,7
328,1,0,0
328,2,0,0
328,3,0,0
328,4,0,0
328,5,0,0
328,6,0,0
328,7,0,0
328,8,80,4
328,9,354,11
328,10,183,7
329,1,0,0
329,2,0,0
329,3,0,0
329,4,0,0
329,5,0,0
329,6,0,0
329,7,0,0
329,8,80,4
329,9,330,10
329,10,213,8
330,1,0,0
330,2,0,0
330,3,0,0
330,4,0,0
330,5,0,0
330,6,0,0
330,7,0,0
330,8,80,4
330,9,330,10
330,10,245,9
331,1,0,0
331,2,0,0
331,3,0,0
331,4,0,0
331,5,0,0
331,6,0,0
331,7,0,0
331,8,80,4
331,9,330,10
331,10,288,10
332,1,0,0
332,2,0,0
332,3,0,0
332,4,0,0
332,5,0,0
332,6,0,0
332,7,0,0
332,8,80,4
332,9,349,11
332,10,288,10
333,1,0,0
333,2,0,0
333,3,0,0
333,4,0,0
333,5,0,0
333,6,0,0
333,7,18,1
333,8,80,4
333,9,349,11
333,10,288,10
334,1,0,0
334,2,0,0
334,3,0,0
334,4,0,0
334,5,0,0
334,6,0,0
334,7,18,1
334,8,70,3
334,9,349,11
334,10,288,10
335,1,0,0
335,2,0,0
335,3,0,0
335,4,0,0
335,5,0,0
335,6,0,0
335,7,18,1
335,8,27,2
335,9,349,11
335,10,307,11
336,1,0,0
336,2,0,0
336,3,0,0
336,4,0,0
336,5,0,0
336,6,0,0
336,7,65,2
336,8,15,1
336,9,349,11
336,10,307,11
337,1,0,0
337,2,0,0
337,3,0,0
337,4,0,0
337,5,0,0
337,6,0,0
337,7,65,2
337,8,15,1
337,9,349,11
337,10,353,12
338,1,0,0
338,2,0,0
338,3,0,0
338,4,0,0
338,5,0,0
338,6,0,0
338,7,47,1
338,8,15,1
338,9,349,11
338,10,353,12
339,1,0,0
339,2,0,0
339,3,0,0
339,4,0,0
339,5,0,0
339,6,0,0
339,7,47,1
339,8,35,2
339,9,349,11
339,10,353,12
340,1,0,0
340,2,0,0
340,3,0,0
340,4,0,0
340,5,0,0
340,6,0,0
340,7,47,1
340,8,35,2
340,9,365,12
340,10,353,12
341,1,0,0
341,2,0,0
341,3,0,0
341,4,0,0
341,5,0,0
341,6,0,0
341,7,47,1
341,8,35,2
341,9,365,12
341,10,389,13
342,1,0,0
342,2,0,0
342,3,0,0
342,4,18,1
342,5,0,0
342,6,0,0
342,7,47,1
342,8,35,2
342,9,365,12
342,10,389,13
343,1,0,0
343,2,0,0
343,3,0,0
343,4,18,1
343,5,0,0
343,6,0,0
343,7,47,1
343,8,35,2
343,9,325,11
343,10,374,13
344,1,0,0
344,2,0,0
344,3,0,0
344,4,18,1
344,5,0,0
344,6,0,0
344,7,47,1
344,8,68,3
344,9,284,10
344,10,361,12
345,1,0,0
345,2,0,0
345,3,0,0
345,4,0,0
345,5,0,0
345,6,0,0
345,7,47,1
345,8,68,3
345,9,246,9
345,10,361,12
346,1,0,0
346,2,0,0
346,3,0,0
346,4,0,0
346,5,0,0
346,6,0,0
346,7,47,1
346,8,68,3
346,9,271,9
346,10,361,12
347,1,0,0
347,2,0,0
347,3,0,0
347,4,0,0
347,5,0,0
347,6,0,0
347,7,47,1
347,8,53,2
347,9,302,10
347,10,361,12
348,1,0,0
348,2,0,0
348,3,0,0
348,4,0,0
348,5,36,1
348,6,0,0
348,7,47,1
348,8,53,2
348,9,302,10
348,10,361,12
349,1,0,0
349,2,0,0
